Timestamp,Prediction
2025-10-15 21:53:14,Jungle-Babbler
2025-10-15 21:53:14,Jungle-Babbler
2025-10-15 21:53:17,Jungle-Babbler
2025-10-15 21:53:17,Jungle-Babbler
2025-10-15 21:53:20,Jungle-Babbler
2025-10-15 21:53:20,Jungle-Babbler
2025-10-15 21:53:24,Jungle-Babbler
2025-10-15 21:53:24,Jungle-Babbler
2025-10-15 21:53:27,Jungle-Babbler
2025-10-15 21:53:27,Jungle-Babbler
2025-10-15 21:53:30,Jungle-Babbler
2025-10-15 21:53:30,Jungle-Babbler
2025-10-15 21:53:34,Jungle-Babbler
2025-10-15 21:53:34,Jungle-Babbler
2025-10-15 21:53:37,Jungle-Babbler
2025-10-15 21:53:37,Jungle-Babbler
2025-10-15 21:53:40,Jungle-Babbler
2025-10-15 21:53:40,Jungle-Babbler
2025-10-15 21:53:43,Jungle-Babbler
2025-10-15 21:53:44,Jungle-Babbler
2025-10-15 21:53:47,Jungle-Babbler
2025-10-15 21:53:47,Jungle-Babbler
2025-10-15 21:53:50,Jungle-Babbler
2025-10-15 21:53:50,Jungle-Babbler
2025-10-15 21:53:53,Jungle-Babbler
2025-10-15 21:53:53,Jungle-Babbler
2025-10-15 21:53:58,Jungle-Babbler
2025-10-15 21:53:59,Red-Wattled-Lapwing
2025-10-15 21:54:02,Jungle-Babbler
2025-10-15 21:54:02,Red-Wattled-Lapwing
2025-10-15 21:54:12,Jungle-Babbler
2025-10-15 21:54:16,Jungle-Babbler
2025-10-15 21:54:16,Jungle-Babbler
2025-10-15 21:54:20,White-Breasted-Kingfisher
2025-10-15 21:54:20,Red-Wattled-Lapwing
2025-10-15 21:54:28,Jungle-Babbler
2025-10-15 21:54:28,Jungle-Babbler
2025-10-15 21:54:32,Jungle-Babbler
2025-10-15 21:54:33,Jungle-Babbler
2025-10-15 21:54:36,Jungle-Babbler
2025-10-15 21:54:37,Jungle-Babbler
2025-10-15 21:54:40,Jungle-Babbler
2025-10-15 21:54:40,Jungle-Babbler
2025-10-15 21:54:46,Red-Wattled-Lapwing
2025-10-15 21:54:46,Red-Wattled-Lapwing
2025-10-15 21:54:50,Jungle-Babbler
2025-10-15 21:54:53,Jungle-Babbler
2025-10-15 21:54:54,Jungle-Babbler
2025-10-15 21:55:02,White-Breasted-Kingfisher
2025-10-15 21:55:02,White-Breasted-Kingfisher
2025-10-15 21:55:10,Jungle-Babbler
2025-10-15 21:55:12,Jungle-Babbler
2025-10-15 21:55:13,Jungle-Babbler
2025-10-15 21:55:15,Jungle-Babbler
2025-10-15 21:55:16,Jungle-Babbler
2025-10-15 21:55:19,Jungle-Babbler
2025-10-15 21:55:19,Jungle-Babbler
2025-10-15 21:55:22,Jungle-Babbler
2025-10-15 21:55:22,Jungle-Babbler
2025-10-15 21:55:25,Jungle-Babbler
2025-10-15 21:55:26,Jungle-Babbler
2025-10-15 21:55:29,Jungle-Babbler
2025-10-15 21:55:30,Jungle-Babbler
2025-10-15 21:55:32,Jungle-Babbler
2025-10-15 21:55:34,Asian-Green-Bee-Eater
2025-10-15 21:55:36,Asian-Green-Bee-Eater
2025-10-15 21:55:37,Asian-Green-Bee-Eater
2025-10-15 21:55:39,Jungle-Babbler
2025-10-15 21:55:40,Jungle-Babbler
2025-10-15 21:55:42,Jungle-Babbler
2025-10-15 21:55:44,Jungle-Babbler
2025-10-15 21:55:45,Jungle-Babbler
2025-10-15 21:55:47,Jungle-Babbler
2025-10-15 21:55:49,Jungle-Babbler
2025-10-15 21:55:50,Jungle-Babbler
2025-10-15 21:55:52,Jungle-Babbler
2025-10-15 21:55:54,Jungle-Babbler
2025-10-15 21:55:55,Jungle-Babbler
2025-10-15 21:55:57,Jungle-Babbler
2025-10-15 21:55:58,Jungle-Babbler
2025-10-15 21:56:00,Jungle-Babbler
2025-10-15 21:56:01,Jungle-Babbler
2025-10-15 21:56:03,Jungle-Babbler
2025-10-15 21:56:04,Jungle-Babbler
2025-10-15 21:56:06,Jungle-Babbler
2025-10-15 21:56:08,Jungle-Babbler
2025-10-15 21:56:10,Jungle-Babbler
2025-10-15 21:56:11,Jungle-Babbler
2025-10-15 21:56:13,Jungle-Babbler
2025-10-15 21:56:14,Jungle-Babbler
2025-10-15 21:56:16,Jungle-Babbler
2025-10-15 21:56:17,Jungle-Babbler
2025-10-15 21:56:19,Jungle-Babbler
2025-10-15 21:56:21,Jungle-Babbler
2025-10-15 21:56:22,Jungle-Babbler
2025-10-15 21:56:24,Jungle-Babbler
2025-10-15 21:56:26,Jungle-Babbler
2025-10-15 21:56:27,Jungle-Babbler
2025-10-15 21:56:29,Jungle-Babbler
2025-10-15 21:56:30,Jungle-Babbler
2025-10-15 21:56:32,Jungle-Babbler
2025-10-15 21:56:33,Jungle-Babbler
2025-10-15 21:56:35,Jungle-Babbler
2025-10-15 21:56:37,Jungle-Babbler
2025-10-15 21:56:38,Jungle-Babbler
2025-10-15 21:56:40,Jungle-Babbler
2025-10-15 21:56:41,Jungle-Babbler
2025-10-15 21:56:43,Jungle-Babbler
2025-10-15 21:56:45,Jungle-Babbler
2025-10-15 21:56:46,Jungle-Babbler
2025-10-15 21:56:48,Jungle-Babbler
2025-10-15 21:56:50,Jungle-Babbler
2025-10-15 21:56:54,Jungle-Babbler
2025-10-15 21:56:57,Jungle-Babbler
2025-10-15 21:56:57,Jungle-Babbler
2025-10-15 21:57:00,Jungle-Babbler
2025-10-15 21:57:00,Jungle-Babbler
2025-10-15 21:57:03,Jungle-Babbler
2025-10-15 21:57:03,Jungle-Babbler
2025-10-15 21:57:06,Jungle-Babbler
2025-10-15 21:57:07,Jungle-Babbler
2025-10-15 21:57:10,Jungle-Babbler
2025-10-15 21:57:10,Jungle-Babbler
2025-10-15 21:57:13,Jungle-Babbler
2025-10-15 21:57:13,Jungle-Babbler
2025-10-15 21:57:16,Jungle-Babbler
2025-10-15 21:57:16,Jungle-Babbler
2025-10-15 21:57:19,Jungle-Babbler
2025-10-15 21:57:19,Jungle-Babbler
2025-10-15 21:57:22,Jungle-Babbler
2025-10-15 21:57:23,Jungle-Babbler
2025-10-15 21:57:26,Jungle-Babbler
2025-10-15 21:57:26,White-Breasted-Kingfisher
2025-10-15 21:57:29,Red-Wattled-Lapwing
2025-10-15 21:57:29,Red-Wattled-Lapwing
2025-10-15 21:57:32,Jungle-Babbler
2025-10-15 21:57:32,Jungle-Babbler
2025-10-15 21:57:35,Jungle-Babbler
2025-10-15 21:57:35,Jungle-Babbler
2025-10-15 21:57:38,Jungle-Babbler
2025-10-15 21:57:38,Jungle-Babbler
2025-10-15 21:57:41,Jungle-Babbler
2025-10-15 21:57:42,Jungle-Babbler
2025-10-15 21:57:45,Jungle-Babbler
2025-10-15 21:57:45,Jungle-Babbler
2025-10-15 21:57:48,White-Breasted-Kingfisher
2025-10-15 21:57:48,White-Breasted-Kingfisher
2025-10-15 21:57:51,Jungle-Babbler
2025-10-15 21:57:51,Jungle-Babbler
2025-10-15 21:57:54,Jungle-Babbler
2025-10-15 21:57:55,Jungle-Babbler
2025-10-15 21:57:57,Jungle-Babbler
2025-10-15 21:57:58,Jungle-Babbler
2025-10-15 21:58:01,Jungle-Babbler
2025-10-15 21:58:01,Jungle-Babbler
2025-10-15 21:58:04,Jungle-Babbler
2025-10-15 21:58:04,Jungle-Babbler
2025-10-15 21:58:07,Jungle-Babbler
2025-10-15 21:58:08,Jungle-Babbler
2025-10-15 21:58:11,Jungle-Babbler
2025-10-15 21:58:11,Jungle-Babbler
2025-10-15 21:58:14,Jungle-Babbler
2025-10-15 21:58:14,Jungle-Babbler
2025-10-15 21:58:17,Red-Wattled-Lapwing
2025-10-15 21:58:17,Red-Wattled-Lapwing
2025-10-15 21:58:20,White-Breasted-Kingfisher
2025-10-15 21:58:21,Red-Wattled-Lapwing
2025-10-15 21:58:24,Jungle-Babbler
2025-10-15 21:58:24,Jungle-Babbler
2025-10-15 21:58:27,Jungle-Babbler
2025-10-15 21:58:27,Jungle-Babbler
2025-10-15 21:58:30,Jungle-Babbler
2025-10-15 21:58:30,Jungle-Babbler
2025-10-15 21:58:33,Jungle-Babbler
2025-10-15 21:58:34,Jungle-Babbler
2025-10-15 21:58:36,Jungle-Babbler
2025-10-15 21:58:37,Jungle-Babbler
2025-10-15 21:58:39,Jungle-Babbler
2025-10-15 21:58:40,Jungle-Babbler
2025-10-15 21:58:43,Red-Wattled-Lapwing
2025-10-15 21:58:43,Red-Wattled-Lapwing
2025-10-15 21:58:46,Jungle-Babbler
2025-10-15 21:58:47,Jungle-Babbler
2025-10-15 21:58:49,Asian-Green-Bee-Eater
2025-10-15 21:58:50,Asian-Green-Bee-Eater
2025-10-15 21:58:52,Asian-Green-Bee-Eater
2025-10-15 21:58:53,Asian-Green-Bee-Eater
2025-10-15 21:58:56,Asian-Green-Bee-Eater
2025-10-15 21:58:57,Asian-Green-Bee-Eater
2025-10-15 21:58:59,Asian-Green-Bee-Eater
2025-10-15 21:59:00,Asian-Green-Bee-Eater
2025-10-15 21:59:02,Asian-Green-Bee-Eater
2025-10-15 21:59:03,Asian-Green-Bee-Eater
2025-10-15 21:59:05,Jungle-Babbler
2025-10-15 21:59:07,Asian-Green-Bee-Eater
2025-10-15 21:59:08,Asian-Green-Bee-Eater
2025-10-15 21:59:10,Asian-Green-Bee-Eater
2025-10-15 21:59:12,Asian-Green-Bee-Eater
2025-10-15 21:59:13,Asian-Green-Bee-Eater
2025-10-15 21:59:15,Asian-Green-Bee-Eater
2025-10-15 21:59:16,Asian-Green-Bee-Eater
2025-10-15 21:59:18,Asian-Green-Bee-Eater
2025-10-15 21:59:20,Asian-Green-Bee-Eater
2025-10-15 21:59:21,Asian-Green-Bee-Eater
2025-10-15 21:59:23,Asian-Green-Bee-Eater
2025-10-15 21:59:24,Asian-Green-Bee-Eater
